,TARGET,DAYS_EMPLOYED,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REG_CITY_NOT_WORK_CITY,EXT_SOURCE_2,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_F,AMT_CREDIT,AMT_INCOME_TOTAL,AMT_ANNUITY,Client,AGE,Working,Higher_Education
5031,0.0,-1213.0,-3095.0,3.0,0.0,0.6729290568468027,-631.0,1.0,180000.0,81000.0,9000.0,105883.0,63.97260273972603,0.0,0.0
5032,0.0,-1213.0,-4466.0,2.0,0.0,0.306594138042816,-549.0,1.0,71955.0,89100.0,7371.0,105884.0,58.967123287671235,0.0,0.0
5033,1.0,-523.0,-381.0,2.0,0.0,0.0658937762583547,-613.0,1.0,180000.0,81000.0,9000.0,105885.0,28.295890410958904,1.0,0.0
5034,0.0,-206.0,-888.0,2.0,0.0,0.2682761195843424,-396.0,1.0,270000.0,225000.0,13500.0,105886.0,22.63013698630137,1.0,0.0
5035,0.0,-669.0,-2430.0,2.0,0.0,0.1543595969889815,0.0,1.0,922500.0,135000.0,41814.0,105887.0,51.73150684931507,1.0,0.0
5036,0.0,-3497.0,-2280.0,2.0,1.0,0.1495969797478732,-24.0,1.0,700830.0,315000.0,18486.0,105888.0,52.0958904109589,1.0,0.0
5037,1.0,-822.0,-2404.0,3.0,1.0,0.3366596933843705,0.0,0.0,781920.0,112500.0,42547.5,105889.0,29.704109589041096,0.0,0.0
5038,0.0,-2763.0,-4511.0,2.0,1.0,0.6247047148460703,-420.0,0.0,296280.0,157500.0,19930.5,105890.0,44.33698630136986,1.0,0.0
5039,0.0,-4163.0,-4655.0,2.0,0.0,0.6536813741880775,-387.0,0.0,135000.0,157500.0,14323.5,105891.0,43.06301369863014,1.0,1.0
5040,0.0,-2530.0,-1545.0,2.0,0.0,0.5092617451566023,-936.0,1.0,521280.0,157500.0,27423.0,105892.0,29.76986301369863,1.0,1.0
5041,0.0,-491.0,-4259.0,2.0,0.0,0.5881541123088154,-1865.0,1.0,270000.0,90000.0,13500.0,105893.0,34.24931506849315,1.0,0.0
5042,0.0,-1213.0,-4071.0,2.0,0.0,0.1725880482745106,-1609.0,1.0,942300.0,90000.0,30397.5,105894.0,57.02191780821918,0.0,0.0
5043,0.0,-3009.0,-5175.0,2.0,0.0,0.2735845812099176,-1143.0,1.0,584766.0,202500.0,27225.0,105895.0,35.36986301369863,1.0,0.0
5044,0.0,-3609.0,-4515.0,3.0,1.0,0.4717190485453104,0.0,0.0,609898.5,112500.0,39105.0,105896.0,57.50410958904109,1.0,0.0
5045,0.0,-733.0,-4516.0,2.0,0.0,0.1837240079273295,0.0,1.0,269550.0,112500.0,11547.0,105897.0,41.90958904109589,1.0,0.0
5046,0.0,-1572.0,-1713.0,2.0,1.0,0.2529003273335212,-1790.0,0.0,225000.0,135000.0,16303.5,105898.0,34.33424657534247,1.0,0.0
5047,0.0,-1045.0,-5299.0,2.0,1.0,0.4575662874378743,-70.0,1.0,167895.0,99000.0,17941.5,105900.0,35.21643835616438,1.0,0.0
5048,0.0,-8444.0,-1478.0,2.0,0.0,0.5426436907224289,-1133.0,1.0,691020.0,112500.0,20335.5,105901.0,49.12054794520548,1.0,0.0
5049,0.0,-2425.0,-777.0,1.0,1.0,0.7216252143496428,-591.0,0.0,640080.0,270000.0,24259.5,105902.0,47.2,1.0,0.0
5050,0.0,-107.0,-1052.0,2.0,1.0,0.2486316406625792,-1467.0,1.0,135000.0,126000.0,6750.0,105903.0,23.019178082191782,0.0,0.0
5051,0.0,-2761.0,-427.0,2.0,0.0,0.4862724925267586,-722.0,1.0,1494436.5,315000.0,61803.0,105904.0,46.273972602739725,1.0,0.0
5052,0.0,-1268.0,-1482.0,2.0,0.0,0.5467707124974629,-64.0,0.0,1363500.0,184500.0,50530.5,105905.0,24.13150684931507,1.0,0.0
5053,0.0,-611.0,-863.0,1.0,0.0,0.6678603802073538,-1372.0,1.0,495000.0,148500.0,19309.5,105907.0,22.45205479452055,1.0,0.0
5054,0.0,-3821.0,-2303.0,2.0,0.0,0.7812346346891688,-2423.0,1.0,337500.0,225000.0,16875.0,105908.0,51.43835616438356,1.0,0.0
5055,0.0,-1213.0,-3201.0,2.0,0.0,0.5993937269404214,-2186.0,1.0,540000.0,180000.0,27000.0,105909.0,55.27945205479452,0.0,0.0
5056,0.0,-1815.0,-2878.0,2.0,0.0,0.3643879342309239,0.0,1.0,405000.0,61650.0,24601.5,105910.0,52.93972602739726,1.0,0.0
5057,0.0,-1213.0,-3183.0,3.0,0.0,0.5211079483866684,-1475.0,1.0,840951.0,90000.0,22680.0,105911.0,55.76986301369863,0.0,0.0
5058,1.0,-919.0,-459.0,3.0,1.0,0.393834760331486,-167.0,1.0,497520.0,270000.0,52789.5,105912.0,31.378082191780823,1.0,1.0
5059,0.0,-1213.0,-4773.0,3.0,0.0,0.6108156703799038,-375.0,1.0,594121.5,112500.0,30465.0,105913.0,63.79178082191781,0.0,0.0
5060,0.0,-952.0,-2138.0,3.0,0.0,0.4806368940113376,-772.0,0.0,1078200.0,225000.0,38331.0,105914.0,25.980821917808218,0.0,1.0
5061,0.0,-741.0,-2475.0,2.0,1.0,0.5714162708148769,-1779.0,1.0,517788.0,112500.0,25312.5,105915.0,28.076712328767123,0.0,0.0
5062,1.0,-841.0,-1968.0,3.0,0.0,0.3695439500978631,-470.0,1.0,180000.0,135000.0,9000.0,105917.0,34.657534246575345,0.0,0.0
5063,0.0,-1384.0,-207.0,2.0,0.0,0.4475331330683814,-195.0,0.0,247500.0,90000.0,12375.0,105918.0,41.0,1.0,0.0
5064,0.0,-334.0,-2857.0,2.0,1.0,0.2095827723213038,-295.0,0.0,540000.0,180000.0,39294.0,105919.0,28.60821917808219,0.0,0.0
5065,0.0,-641.0,-2835.0,2.0,0.0,0.6715655350517489,-1080.0,0.0,142200.0,337500.0,5359.5,105920.0,29.66849315068493,0.0,0.0
5066,1.0,-328.0,-219.0,2.0,0.0,0.1506571994660684,-160.0,0.0,50940.0,180000.0,5877.0,105921.0,45.635616438356166,1.0,0.0
5067,0.0,-1213.0,-4076.0,2.0,0.0,0.709687505776802,-200.0,1.0,113211.0,45000.0,5575.5,105922.0,64.23287671232876,0.0,0.0
5068,0.0,-1546.0,-2280.0,1.0,0.0,0.2119617513186424,-1074.0,0.0,67500.0,126000.0,7267.5,105924.0,26.534246575342465,0.0,0.0
5069,1.0,-7209.0,-322.0,2.0,0.0,0.7047157807140452,-192.0,1.0,1971072.0,247500.0,68512.5,105925.0,50.93150684931507,1.0,0.0
5070,0.0,-4890.0,-1189.0,1.0,0.0,0.7196309096290159,-712.0,1.0,238896.0,112500.0,13711.5,105926.0,52.515068493150686,0.0,0.0
5071,0.0,-1213.0,-4581.0,2.0,0.0,0.5241849424076951,-963.0,1.0,337500.0,135000.0,19372.5,105927.0,57.70958904109589,0.0,0.0
5072,0.0,-1213.0,-2992.0,2.0,0.0,0.4453714592575442,-1599.0,1.0,119358.0,180000.0,6376.5,105928.0,53.794520547945204,0.0,0.0
5073,0.0,-2694.0,-4574.0,2.0,0.0,0.6090623994637668,-1.0,0.0,1159515.0,135000.0,34033.5,105929.0,37.131506849315066,0.0,0.0
5074,0.0,-347.0,-1024.0,2.0,0.0,0.3636184417809957,-177.0,1.0,180000.0,103500.0,9000.0,105930.0,22.912328767123288,0.0,1.0
5075,0.0,-1213.0,-4772.0,2.0,0.0,0.3815121543132076,-544.0,1.0,900000.0,180000.0,38133.0,105931.0,59.00547945205479,0.0,0.0
5076,0.0,-7681.0,-4374.0,2.0,0.0,0.6792072890226294,-978.0,1.0,2205000.0,193500.0,60637.5,105932.0,41.54520547945206,0.0,1.0
5077,0.0,-1213.0,-4407.0,2.0,0.0,0.6900189674559749,-1757.0,1.0,91692.0,90000.0,9522.0,105933.0,64.87671232876713,0.0,0.0
5078,0.0,-804.0,-881.0,2.0,0.0,0.7335985738733185,-599.0,1.0,247500.0,180000.0,12375.0,105934.0,31.421917808219177,0.0,0.0
5079,0.0,-1213.0,-3806.0,2.0,0.0,0.678578035083677,-711.0,1.0,1517724.0,270000.0,52884.0,105935.0,57.07397260273972,0.0,0.0
5080,0.0,-1203.0,-351.0,2.0,0.0,0.6424100954600598,-1361.0,1.0,450000.0,135000.0,22500.0,105936.0,46.032876712328765,1.0,1.0
5081,0.0,-779.0,-4680.0,1.0,0.0,0.3347821515030389,-3.0,0.0,1710000.0,225000.0,47025.0,105938.0,37.90684931506849,0.0,1.0
5082,0.0,-1213.0,-2442.0,2.0,0.0,0.4384952910905761,-440.0,0.0,675000.0,112500.0,21775.5,105939.0,55.5972602739726,0.0,0.0
5083,0.0,-156.0,-2571.0,2.0,1.0,0.591196451629396,-377.0,0.0,545040.0,157500.0,25537.5,105940.0,44.915068493150685,1.0,0.0
5084,0.0,-1213.0,-4622.0,2.0,0.0,0.4046860908977266,-398.0,1.0,521280.0,157500.0,26743.5,105941.0,65.13424657534246,0.0,0.0
5085,0.0,-3604.0,-1382.0,2.0,0.0,0.5864951695322006,-1084.0,0.0,918000.0,247500.0,26968.5,105942.0,49.72054794520548,1.0,1.0
5086,0.0,-3073.0,-3161.0,2.0,0.0,0.6734005517578332,-590.0,0.0,670500.0,108000.0,41148.0,105943.0,53.71232876712329,1.0,0.0
5087,0.0,-2815.0,-4487.0,3.0,0.0,0.6112886166194718,-1227.0,0.0,270000.0,76500.0,13261.5,105944.0,33.53150684931507,0.0,1.0
5088,0.0,-1213.0,-4887.0,2.0,0.0,0.3744635141218918,-284.0,0.0,123637.5,29250.0,8923.5,105945.0,63.78904109589041,0.0,0.0
5089,1.0,-1336.0,-602.0,2.0,0.0,0.1018592028050718,0.0,0.0,254700.0,180000.0,25321.5,105946.0,27.47945205479452,1.0,0.0
5090,1.0,-384.0,-1193.0,3.0,0.0,0.5204093920388004,-710.0,1.0,608076.0,90000.0,29704.5,105947.0,34.701369863013696,1.0,0.0
5091,0.0,-722.0,-3940.0,2.0,0.0,0.4836999120852549,-1416.0,1.0,808650.0,180000.0,29839.5,105948.0,34.14246575342466,1.0,1.0
5092,0.0,-1213.0,-3978.0,2.0,0.0,0.4485606284088095,-575.0,1.0,162000.0,63000.0,15354.0,105949.0,57.14794520547945,0.0,1.0
5093,0.0,-2323.0,-1818.0,2.0,1.0,0.3208579375878014,0.0,0.0,770292.0,135000.0,30676.5,105950.0,28.624657534246577,0.0,0.0
5094,0.0,-2659.0,-4539.0,2.0,0.0,0.5675078430375975,-1660.0,0.0,900000.0,360000.0,90058.5,105951.0,38.47123287671233,1.0,0.0
5095,0.0,-1307.0,-860.0,2.0,1.0,0.6442064633202992,-678.0,1.0,225000.0,135000.0,11488.5,105952.0,25.646575342465752,1.0,1.0
5096,0.0,-6290.0,-4498.0,3.0,0.0,0.6487692663092182,-3.0,1.0,1666746.0,270000.0,44095.5,105953.0,39.31506849315068,0.0,1.0
5097,0.0,-2465.0,-912.0,2.0,1.0,0.641455084407296,-999.0,1.0,448056.0,112500.0,21015.0,105954.0,47.63013698630137,1.0,0.0
5098,0.0,-1765.0,-1022.0,2.0,0.0,0.6391988335443712,-1019.0,1.0,584766.0,225000.0,24903.0,105955.0,48.797260273972604,0.0,1.0
5099,0.0,-316.0,-4531.0,2.0,0.0,0.6665250854733347,-2213.0,1.0,787131.0,225000.0,30631.5,105956.0,40.80821917808219,1.0,0.0
5100,0.0,-7001.0,-5137.0,2.0,0.0,0.4607593676371651,-673.0,1.0,225000.0,67500.0,14508.0,105957.0,42.12054794520548,0.0,0.0
5101,1.0,-961.0,-2187.0,2.0,1.0,0.6381592878737349,-1420.0,0.0,1024740.0,157500.0,52452.0,105958.0,27.72876712328767,1.0,0.0
5102,0.0,-525.0,-1229.0,2.0,1.0,0.6363951652298555,-388.0,1.0,254700.0,180000.0,23697.0,105959.0,33.293150684931504,0.0,1.0
5103,0.0,-1007.0,-4864.0,2.0,0.0,0.6283734014446928,-1849.0,1.0,675000.0,225000.0,33750.0,105960.0,43.55068493150685,1.0,0.0
5104,0.0,-1097.0,-1922.0,2.0,1.0,0.7238512582009531,-757.0,1.0,225000.0,90000.0,13594.5,105961.0,27.046575342465754,1.0,1.0
5105,0.0,-807.0,-1064.0,2.0,0.0,0.7225292290383841,-370.0,1.0,247275.0,225000.0,22810.5,105962.0,39.00547945205479,1.0,0.0
5106,0.0,-1662.0,-3076.0,2.0,0.0,0.6016651960308386,-1627.0,0.0,679500.0,225000.0,38070.0,105963.0,31.353424657534248,1.0,0.0
5107,0.0,-1213.0,-5818.0,2.0,0.0,0.5940208956357921,-1457.0,1.0,607050.0,270000.0,34024.5,105964.0,64.26849315068493,0.0,0.0
5108,0.0,-488.0,-3997.0,2.0,0.0,0.6339324201497528,-541.0,1.0,270000.0,90000.0,13500.0,105967.0,40.72054794520548,0.0,0.0
5109,0.0,-4492.0,-3581.0,2.0,1.0,0.1100481794234505,-1025.0,0.0,270000.0,270000.0,13500.0,105969.0,34.673972602739724,0.0,1.0
5110,0.0,-3658.0,-4497.0,2.0,1.0,0.2500026909773633,-849.0,0.0,517788.0,171000.0,24138.0,105970.0,57.75890410958904,1.0,0.0
5111,0.0,-777.0,-2013.0,2.0,0.0,0.5664287096797473,-2410.0,1.0,327024.0,90000.0,25965.0,105971.0,50.56164383561644,0.0,0.0
5112,0.0,-1419.0,-4616.0,3.0,1.0,0.4135509119228033,-1681.0,1.0,269550.0,81000.0,21294.0,105972.0,39.47945205479452,1.0,0.0
5113,0.0,-7098.0,-3406.0,2.0,0.0,0.7358021917296618,-1485.0,1.0,1237500.0,270000.0,36315.0,105974.0,54.38904109589041,1.0,0.0
5114,0.0,-649.0,-2872.0,2.0,0.0,0.2938605138266749,-416.0,1.0,157500.0,67500.0,7875.0,105975.0,28.21917808219178,0.0,0.0
5115,0.0,-798.0,-41.0,2.0,0.0,0.6358535641829325,-610.0,1.0,670500.0,112500.0,50260.5,105977.0,45.41917808219178,0.0,0.0
5116,0.0,-606.0,-1711.0,2.0,1.0,0.6107428908823511,-206.0,1.0,312768.0,157500.0,25204.5,105980.0,24.756164383561643,1.0,0.0
5117,0.0,-2807.0,-1252.0,1.0,0.0,0.7367490739491861,-388.0,0.0,678456.0,270000.0,18657.0,105981.0,31.095890410958905,0.0,0.0
5118,0.0,-1099.0,-3914.0,3.0,0.0,0.6107532882556483,-447.0,0.0,1042560.0,180000.0,34587.0,105982.0,42.865753424657534,0.0,0.0
5119,0.0,-11765.0,-2909.0,2.0,0.0,0.7891635830335882,-1066.0,1.0,2517300.0,270000.0,66402.0,105983.0,53.0958904109589,1.0,1.0
5120,0.0,-3529.0,-5098.0,2.0,1.0,0.6775039479395278,-763.0,1.0,106794.0,72000.0,7353.0,105984.0,44.87671232876713,1.0,0.0
5121,0.0,-126.0,-4104.0,1.0,1.0,0.7232782738571434,-9.0,0.0,202500.0,225000.0,10125.0,105985.0,31.882191780821916,0.0,0.0
5122,0.0,-1213.0,-3909.0,2.0,0.0,0.7246635466557059,-1561.0,1.0,284400.0,157500.0,16011.0,105986.0,67.53972602739726,0.0,1.0
5123,0.0,-5814.0,-5621.0,2.0,0.0,0.4426183304206177,-2402.0,1.0,1129500.0,126000.0,31189.5,105987.0,35.62465753424657,0.0,0.0
5124,0.0,-1213.0,-4546.0,2.0,0.0,0.6439858982129266,-2579.0,1.0,350860.5,135000.0,14994.0,105988.0,57.843835616438355,0.0,0.0
5125,0.0,-4096.0,-4557.0,2.0,1.0,0.6640318899889551,-471.0,0.0,755190.0,202500.0,36459.0,105989.0,40.26301369863014,0.0,1.0
5126,0.0,-5191.0,-1989.0,2.0,0.0,0.6137590581485178,-1503.0,1.0,548775.0,112500.0,36670.5,105990.0,50.56438356164384,0.0,0.0
5127,0.0,-2995.0,-2500.0,2.0,0.0,0.136710685368049,-1231.0,0.0,687370.5,180000.0,24817.5,105992.0,54.276712328767125,1.0,1.0
5128,0.0,-488.0,-1172.0,2.0,0.0,0.2712743514774837,-378.0,1.0,135000.0,67500.0,6750.0,105993.0,54.52328767123288,1.0,0.0
5129,0.0,-1002.0,-5112.0,2.0,0.0,0.4650163376930928,-379.0,1.0,180000.0,90000.0,9000.0,105994.0,38.865753424657534,1.0,0.0
5130,0.0,-1450.0,-5290.0,2.0,0.0,0.6750768012581112,-408.0,1.0,481500.0,157500.0,49468.5,105995.0,35.62191780821918,1.0,0.0
5131,0.0,-1213.0,-253.0,2.0,0.0,0.5673897599630058,-1032.0,1.0,387787.5,135000.0,19957.5,105996.0,60.0986301369863,0.0,0.0
5132,1.0,-1213.0,-4194.0,2.0,0.0,0.5936886166221982,-834.0,0.0,521280.0,94500.0,31630.5,105997.0,61.12876712328767,0.0,0.0
5133,0.0,-5144.0,-3514.0,2.0,0.0,0.4680041895853163,-1.0,0.0,659610.0,135000.0,18265.5,106002.0,55.42739726027397,1.0,0.0
5134,0.0,-1213.0,-3567.0,2.0,0.0,0.1558152239765773,-805.0,1.0,634482.0,175500.0,18679.5,106003.0,55.66575342465753,0.0,0.0
5135,0.0,-8478.0,-4585.0,3.0,0.0,0.4435356568828284,-2470.0,1.0,720000.0,112500.0,23926.5,106004.0,42.605479452054794,1.0,0.0
5136,0.0,-325.0,-4135.0,2.0,0.0,0.0335518086218204,-306.0,1.0,156384.0,135000.0,14341.5,106005.0,36.4027397260274,0.0,0.0
5137,0.0,-2432.0,-993.0,2.0,0.0,0.7492038579905549,-1227.0,0.0,332946.0,157500.0,17127.0,106006.0,39.73972602739726,0.0,1.0
5138,0.0,-1213.0,-3531.0,2.0,0.0,0.5895147531964045,0.0,1.0,203760.0,55350.0,11826.0,106007.0,54.821917808219176,0.0,0.0
5139,0.0,-2355.0,-3895.0,2.0,1.0,0.5873858390946372,-1758.0,0.0,675000.0,202500.0,26284.5,106008.0,34.41095890410959,1.0,0.0
5140,0.0,-408.0,-4331.0,1.0,1.0,0.6010570978765905,-4.0,1.0,2377431.0,292500.0,62847.0,106009.0,33.02465753424657,0.0,0.0
5141,0.0,-3986.0,-364.0,2.0,0.0,0.5837294572307448,-746.0,1.0,337500.0,157500.0,16875.0,106012.0,46.06575342465754,1.0,0.0
5142,0.0,-1835.0,-1155.0,2.0,0.0,0.6171127660202299,-497.0,1.0,675000.0,225000.0,32472.0,106014.0,23.254794520547946,1.0,0.0
5143,0.0,-4042.0,-1573.0,3.0,0.0,0.3517675270668428,-192.0,0.0,284400.0,283500.0,22599.0,106016.0,31.863013698630137,0.0,1.0
5144,0.0,-1213.0,-4671.0,3.0,0.0,0.266879014890446,-2090.0,1.0,314100.0,49500.0,13437.0,106017.0,63.657534246575345,0.0,0.0
5145,0.0,-2662.0,-4680.0,2.0,0.0,0.7041694327025476,-2699.0,1.0,67765.5,202500.0,6601.5,106018.0,36.52876712328767,1.0,0.0
5146,1.0,-1589.0,-4526.0,2.0,0.0,0.7321987682200348,-530.0,0.0,640080.0,144000.0,31261.5,106019.0,44.28219178082192,1.0,0.0
5147,0.0,-1213.0,-4731.0,2.0,0.0,0.6282099780113244,-2744.0,1.0,763870.5,67500.0,32494.5,106020.0,62.93424657534246,0.0,0.0
5148,0.0,-794.0,-3302.0,2.0,0.0,0.5193614087107193,-1292.0,1.0,540000.0,189000.0,50490.0,106021.0,32.58082191780822,0.0,1.0
5149,1.0,-5222.0,-2532.0,3.0,0.0,0.5882759369707123,0.0,0.0,1096020.0,247500.0,56092.5,106022.0,58.07671232876712,0.0,0.0
5150,0.0,-2201.0,-4268.0,2.0,1.0,0.0822664999460643,-1382.0,1.0,397881.0,112500.0,22347.0,106023.0,40.75342465753425,1.0,0.0
5151,0.0,-1213.0,-1305.0,2.0,0.0,0.5510914864847888,-783.0,1.0,448299.0,157500.0,23017.5,106024.0,53.6986301369863,0.0,0.0
5152,0.0,-1213.0,-4706.0,2.0,0.0,0.6535675055495472,-497.0,1.0,254700.0,117000.0,14751.0,106025.0,66.46027397260274,0.0,1.0
5153,0.0,-2150.0,-2418.0,3.0,1.0,0.2703588724873493,-980.0,0.0,208512.0,225000.0,17896.5,106027.0,27.484931506849314,1.0,0.0
5154,0.0,-3304.0,-2368.0,2.0,1.0,0.5146817433121449,0.0,0.0,1520253.0,135000.0,41935.5,106028.0,51.75890410958904,1.0,0.0
5155,0.0,-1619.0,-62.0,2.0,0.0,0.5887578326926483,-1381.0,1.0,276277.5,135000.0,17032.5,106029.0,45.30958904109589,1.0,0.0
5156,0.0,-1213.0,-3925.0,2.0,0.0,0.2652563401861944,0.0,0.0,263686.5,76500.0,25816.5,106030.0,59.74246575342466,0.0,0.0
5157,0.0,-1213.0,-4354.0,2.0,0.0,0.5799093558963649,-1458.0,0.0,1687266.0,247500.0,64264.5,106031.0,43.54794520547945,0.0,1.0
5158,0.0,-2075.0,-4104.0,1.0,0.0,0.4755679329597152,-600.0,1.0,450000.0,337500.0,30573.0,106033.0,38.74246575342466,0.0,0.0
5159,0.0,-2318.0,-1438.0,2.0,0.0,0.4934474508752792,-1031.0,0.0,338314.5,225000.0,22608.0,106034.0,24.28767123287671,1.0,0.0
5160,1.0,-4546.0,-4361.0,2.0,1.0,0.6625423183913598,-1424.0,0.0,450000.0,157500.0,21109.5,106036.0,34.73972602739726,0.0,0.0
5161,0.0,-1213.0,-4616.0,1.0,0.0,0.6500637260314464,0.0,1.0,472500.0,202500.0,20146.5,106037.0,63.35068493150685,0.0,0.0
5162,0.0,-1213.0,-4114.0,1.0,0.0,0.572267561563191,-942.0,1.0,359685.0,202500.0,20214.0,106038.0,44.93972602739726,0.0,0.0
5163,0.0,-1213.0,-4434.0,2.0,0.0,0.5845050334197007,-288.0,0.0,450000.0,270000.0,19953.0,106039.0,65.63287671232877,0.0,1.0
5164,0.0,-1213.0,-2122.0,2.0,0.0,0.2641667306778547,-2193.0,1.0,540000.0,129600.0,25150.5,106042.0,50.85479452054795,0.0,0.0
5165,0.0,-3764.0,-553.0,2.0,0.0,0.4503246128067648,-1360.0,1.0,306306.0,135000.0,14863.5,106043.0,35.893150684931506,1.0,1.0
5166,0.0,-1463.0,-2715.0,1.0,1.0,0.7583189665498894,-1401.0,1.0,1345036.5,225000.0,37116.0,106045.0,38.81095890410959,1.0,1.0
5167,0.0,-497.0,-4073.0,2.0,1.0,0.5505288007147672,-3068.0,0.0,202500.0,180000.0,10125.0,106046.0,34.04931506849315,1.0,1.0
5168,0.0,-1213.0,-4906.0,2.0,0.0,0.2533716311332267,0.0,1.0,808650.0,112500.0,23773.5,106047.0,62.35068493150685,0.0,0.0
5169,0.0,-712.0,-2890.0,2.0,0.0,0.4583859571209064,-589.0,1.0,247500.0,90000.0,12375.0,106048.0,29.106849315068494,1.0,0.0
5170,0.0,-258.0,-2274.0,2.0,1.0,0.6300518903053363,-1700.0,0.0,675000.0,153000.0,34596.0,106049.0,28.13972602739726,0.0,0.0
5171,1.0,-424.0,-3080.0,3.0,0.0,0.2114143746177675,-896.0,1.0,247500.0,180000.0,19971.0,106050.0,28.52054794520548,1.0,0.0
5172,0.0,-1213.0,-3269.0,2.0,0.0,0.5603612654031191,-359.0,1.0,134775.0,99000.0,5706.0,106051.0,57.37808219178082,0.0,1.0
5173,1.0,-1213.0,-4433.0,2.0,0.0,0.6394660790684882,-2429.0,1.0,1546020.0,180000.0,42642.0,106052.0,57.73150684931507,0.0,1.0
5174,0.0,-2802.0,-2872.0,2.0,0.0,0.6159443562583229,-2745.0,1.0,103500.0,112500.0,11002.5,106055.0,29.36986301369863,1.0,0.0
5175,0.0,-874.0,-564.0,2.0,1.0,0.6060748656243555,-759.0,0.0,254700.0,94500.0,28935.0,106056.0,46.632876712328766,1.0,0.0
5176,0.0,-2698.0,-2845.0,2.0,0.0,0.7095342981916021,-1632.0,0.0,323388.0,157500.0,18693.0,106057.0,53.14520547945205,0.0,0.0
5177,0.0,-214.0,-4870.0,2.0,0.0,0.633130257065693,-1763.0,1.0,1467612.0,342000.0,58333.5,106058.0,40.205479452054796,0.0,0.0
5178,0.0,-1213.0,-4795.0,2.0,0.0,0.5783690049873259,-2404.0,1.0,1011955.5,135000.0,42876.0,106059.0,58.24383561643835,0.0,1.0
5179,0.0,-3674.0,-3012.0,2.0,0.0,0.5621597964606425,-784.0,1.0,260640.0,112500.0,19485.0,106060.0,31.473972602739725,0.0,0.0
5180,0.0,-1213.0,-4529.0,2.0,0.0,0.7413793845014419,-1161.0,1.0,431280.0,112500.0,23526.0,106061.0,57.487671232876714,0.0,1.0
5181,0.0,-683.0,-1605.0,2.0,0.0,0.6630896854570649,-513.0,1.0,270000.0,162000.0,13500.0,106062.0,35.04657534246575,1.0,0.0
5182,0.0,-2752.0,-1291.0,3.0,0.0,0.5941843664299021,-953.0,1.0,254700.0,112500.0,20250.0,106063.0,26.654794520547945,1.0,0.0
5183,0.0,-1212.0,-2175.0,2.0,1.0,0.2016822473322028,-2933.0,1.0,790830.0,315000.0,62613.0,106064.0,42.51780821917808,1.0,1.0
5184,1.0,-1118.0,-4126.0,3.0,0.0,0.5880640610492122,0.0,0.0,202500.0,81000.0,10125.0,106066.0,42.0027397260274,1.0,0.0
5185,1.0,-594.0,-2492.0,2.0,0.0,0.6224616354480321,-330.0,1.0,545040.0,202500.0,26640.0,106067.0,53.843835616438355,0.0,0.0
5186,0.0,-1213.0,-514.0,1.0,0.0,0.6864577330985623,-210.0,1.0,405000.0,180000.0,20250.0,106068.0,61.3041095890411,0.0,0.0
5187,0.0,-1156.0,-2387.0,2.0,1.0,0.5778569921609762,-1109.0,0.0,405000.0,112500.0,20250.0,106069.0,57.62191780821918,1.0,0.0
5188,0.0,-1322.0,-1640.0,2.0,0.0,0.4056452721236725,-403.0,1.0,670500.0,157500.0,28314.0,106070.0,49.67123287671233,1.0,0.0
5189,0.0,-1065.0,-4923.0,1.0,0.0,0.7115267540539488,-1423.0,1.0,720000.0,247500.0,36000.0,106071.0,44.33424657534247,0.0,0.0
5190,0.0,-3345.0,-4971.0,2.0,1.0,0.6750815978526916,-2284.0,0.0,990000.0,315000.0,28944.0,106072.0,42.21643835616438,1.0,1.0
5191,0.0,-1177.0,-4571.0,2.0,1.0,0.1151761544320066,-1250.0,0.0,1078200.0,337500.0,38200.5,106073.0,38.38082191780822,1.0,0.0
5192,1.0,-1318.0,-3007.0,2.0,1.0,0.5838250987017403,0.0,0.0,450000.0,135000.0,20979.0,106074.0,29.583561643835615,1.0,0.0
5193,0.0,-7970.0,-2702.0,2.0,0.0,0.1189160637380162,0.0,1.0,384048.0,45000.0,18031.5,106075.0,52.47123287671233,1.0,0.0
5194,0.0,-1213.0,-4026.0,2.0,0.0,0.5459035218305338,-394.0,1.0,101880.0,31500.0,10053.0,106076.0,64.94520547945206,0.0,0.0
5195,0.0,-633.0,-117.0,1.0,1.0,0.409198340866182,-480.0,1.0,881055.0,225000.0,34942.5,106077.0,27.75890410958904,1.0,1.0
5196,0.0,-2885.0,-1017.0,2.0,0.0,0.4906381856158077,-391.0,1.0,112500.0,114750.0,11524.5,106078.0,47.83835616438356,1.0,0.0
5197,0.0,-1213.0,-4897.0,2.0,0.0,0.5803035220834616,-303.0,1.0,728460.0,126000.0,38578.5,106079.0,61.53150684931507,0.0,0.0
5198,0.0,-1201.0,-2245.0,2.0,0.0,0.1604053214783667,0.0,1.0,548770.5,90000.0,23377.5,106080.0,38.88767123287671,1.0,0.0
5199,0.0,-471.0,-4886.0,2.0,0.0,0.3706348876176308,-1153.0,0.0,526491.0,112500.0,25456.5,106082.0,58.73424657534247,0.0,0.0
5200,0.0,-916.0,-3318.0,2.0,1.0,0.5931715677473456,-542.0,0.0,1391418.0,180000.0,36702.0,106084.0,30.378082191780823,0.0,0.0
5201,0.0,-3304.0,-3918.0,2.0,0.0,0.315776043573331,-1.0,1.0,170640.0,90000.0,11236.5,106085.0,59.9041095890411,1.0,0.0
